Gs_1,Gs_2,Gs_3,Ts_0cm,Ts_2cm,Ts_4cm,Ts_10cm,Ts_20cm,Ts_40cm,Ts_60cm,Ts_100cm,Ms_2cm
-24.12,-22.826666666666668,-22.793333333333333,5.993333333333333,12.216666666666669,14.516666666666666,17.606666666666666,19.426666666666662,20.226666666666667,20.38333333333333,20.33,3.0066666666666664
-25.106666666666666,-23.853333333333335,-23.77333333333333,6.146333333333334,11.906666666666666,14.28,17.49,19.39,20.23,20.383333333333333,20.33666666666667,3.0066666666666664
-25.24,-24.19666666666667,-23.95,5.984666666666667,11.67,14.043333333333331,17.366666666666664,19.346666666666668,20.24,20.386666666666667,20.34,3.0056666666666665
-25.3,-24.296666666666667,-24.003333333333337,5.707999999999999,11.456666666666669,13.83,17.24,19.31,20.23,20.38,20.34,3.0096666666666665
-25.513333333333335,-24.506666666666664,-24.179999999999996,5.616333333333333,11.24,13.626666666666669,17.113333333333333,19.27,20.22,20.373333333333335,20.34,3.0076666666666667
-25.483333333333334,-24.563333333333333,-24.173333333333332,5.858999999999999,11.056666666666668,13.433333333333332,16.99,19.236666666666668,20.21,20.366666666666667,20.333333333333332,3.006
-24.743333333333336,-24.146666666666665,-23.55333333333333,6.651,10.973333333333334,13.253333333333336,16.863333333333333,19.196666666666665,20.21,20.363333333333333,20.326666666666664,3.004333333333333
-22.923333333333332,-22.863333333333333,-21.930000000000003,7.893333333333333,11.046666666666669,13.123333333333337,16.736666666666665,19.15,20.21,20.363333333333333,20.32,3.0056666666666665
-19.833333333333332,-20.673333333333336,-19.27333333333333,11.766666666666666,11.353333333333332,13.07,16.613333333333333,19.103333333333335,20.213333333333335,20.363333333333333,20.333333333333332,3.013333333333333
-13.32,-17.723333333333333,-14.93,15.59666666666667,12.253333333333336,13.17,16.503333333333334,19.063333333333333,20.22666666666667,20.383333333333333,20.346666666666668,3.033
-4.164,-12.823333333333332,-8.349333333333334,20.666666666666668,13.803333333333336,13.533333333333331,16.400000000000002,19.016666666666666,20.23,20.386666666666667,20.35,3.0563333333333333
6.705666666666666,-4.194,1.2456666666666667,24.176666666666662,15.746666666666668,14.193333333333332,16.319999999999997,18.963333333333335,20.223333333333333,20.376666666666665,20.346666666666668,3.0886666666666667
17.28333333333333,6.044666666666667,11.973333333333334,27.903333333333332,17.89,15.093333333333334,16.27333333333333,18.91,20.213333333333335,20.376666666666665,20.343333333333337,3.124333333333334
26.873333333333335,16.65666666666667,22.75666666666667,31.15,20.01666666666667,16.183333333333334,16.28333333333333,18.863333333333333,20.21,20.37,20.34,3.169666666666666
34.940000000000005,26.876666666666665,32.86666666666667,34.333333333333336,22.00666666666667,17.36,16.353333333333335,18.813333333333333,20.2,20.37,20.34,3.2099999999999995
42.016666666666666,35.99333333333333,41.81333333333333,35.74333333333333,23.863333333333333,18.583333333333332,16.48333333333333,18.766666666666666,20.2,20.37,20.34,3.2456666666666667
46.586666666666666,43.25333333333333,48.67333333333334,38.36,25.513333333333332,19.80666666666667,16.683333333333334,18.71666666666667,20.186666666666667,20.37,20.343333333333337,3.2703333333333333
50.15,48.35,53.8,39.083333333333336,27.013333333333332,20.986666666666668,16.936666666666667,18.680000000000003,20.18,20.37,20.35,3.2953333333333337
51.96333333333333,52.53666666666666,57.11000000000001,39.93,28.02333333333333,22.076666666666664,17.24,18.65,20.17,20.36666666666667,20.343333333333337,3.302666666666667
52.19,54.79666666666666,57.95666666666667,39.10666666666666,28.796666666666667,23.016666666666666,17.59,18.62,20.16333333333333,20.36,20.34,3.312
50.71333333333334,54.93333333333333,56.85999999999999,40.01666666666667,29.22,23.813333333333333,17.959999999999997,18.6,20.153333333333332,20.36,20.34,3.3083333333333336
46.81,53.74333333333334,54.30666666666667,38.73666666666667,29.083333333333332,24.41,18.35,18.6,20.14,20.35,20.346666666666668,3.294333333333333
40.78,49.63333333333333,48.876666666666665,36.91,28.44333333333333,24.73,18.743333333333336,18.6,20.136666666666667,20.35,20.34,3.269
32.696666666666665,43.41,41.51333333333333,33.20666666666666,27.606666666666666,24.80333333333333,19.12,18.61,20.12,20.346666666666668,20.34,3.251666666666667
23.316666666666663,34.629999999999995,32.48333333333333,29.006666666666664,26.459999999999997,24.67,19.473333333333333,18.636666666666667,20.103333333333335,20.33,20.326666666666664,3.2260000000000004
13.43,23.903333333333332,21.513333333333332,23.820000000000004,25.013333333333335,24.31,19.790000000000003,18.673333333333332,20.096666666666668,20.319999999999997,20.326666666666664,3.202
3.1359999999999997,11.927666666666669,9.254,17.216666666666665,23.42,23.743333333333336,20.05,18.72,20.08,20.313333333333333,20.316666666666663,3.174666666666667
