DR,DLR_Cor,Ta_5m,Press,UR,ULR_Cor,Rain
-1.878,262.8,1.1386666666666667,906.0,0.4256666666666666,307.3666666666666,0.0
-0.8363333333333333,261.06666666666666,0.6053333333333334,906.3333333333334,1.0113333333333332,305.09999999999997,0.0
23.52133333333333,261.6666666666667,0.6333333333333333,907.0,19.68133333333333,305.03333333333336,0.0
69.03,263.8,1.239,907.0,54.32333333333333,312.26666666666665,0.0
141.56666666666666,264.33333333333337,2.6833333333333336,907.0,81.06333333333335,325.43333333333334,0.0
246.1,270.46666666666664,5.149666666666667,902.0,105.93333333333334,344.8999999999999,0.0
362.9,279.8666666666666,7.820666666666667,907.0,120.83333333333331,366.7,0.0
474.6,289.2666666666667,9.78,907.0,132.86666666666665,389.4,0.0
560.4,295.3666666666666,11.366666666666667,907.0,144.6,407.5333333333333,0.0
631.1333333333333,301.2333333333333,13.03,907.0,157.96666666666667,425.3333333333333,0.0
672.1333333333333,307.3333333333333,15.11,907.0,160.6,443.1666666666667,0.0
697.8333333333334,312.2,16.23,907.0,165.16666666666666,458.4333333333334,0.0
715.6666666666666,316.6666666666667,17.39,904.0,173.83333333333334,469.4666666666667,0.0
719.8333333333334,323.93333333333334,18.959999999999997,906.0,178.23333333333335,483.6,0.0
718.4333333333334,328.1333333333333,19.853333333333335,906.0,180.0,488.5333333333333,0.0
711.0333333333333,330.90000000000003,20.636666666666667,905.3333333333334,177.5,491.43333333333334,0.0
699.0,332.73333333333335,21.09333333333333,905.0,171.9333333333333,491.5333333333333,0.0
687.2333333333332,333.26666666666665,21.66,905.0,166.53333333333333,489.2,0.0
660.7,333.1,22.113333333333333,904.0,160.86666666666665,484.5666666666666,0.0
630.6999999999999,335.93333333333334,22.486666666666665,903.6666666666666,153.0,487.0333333333333,0.0
579.7333333333332,336.5333333333333,22.9,898.3333333333334,141.1,484.4333333333334,0.0
510.5,339.40000000000003,23.676666666666662,903.0,127.36666666666667,485.3666666666666,0.0
426.3,336.6666666666667,23.80333333333333,902.3333333333334,115.23333333333332,473.5,0.0
331.73333333333335,333.43333333333334,23.886666666666667,902.0,101.3,459.4,0.0
224.53333333333333,330.96666666666664,23.73,902.0,81.17,446.8333333333333,0.0
115.29333333333334,329.40000000000003,23.58,902.0,53.446666666666665,435.8666666666666,0.0
25.263333333333335,326.3,23.110000000000003,902.0,16.147,421.3333333333333,0.0
-2.7686666666666664,321.96666666666664,21.546666666666667,902.0,2.116,405.8,0.0
-3.7103333333333337,317.6333333333333,19.333333333333332,902.0,1.123,393.8,0.0
-2.921666666666667,315.1333333333334,18.043333333333333,902.0,1.4270000000000005,386.3666666666666,0.0
-2.459333333333334,313.46666666666664,17.5,902.0,1.3660000000000003,381.6666666666667,0.0
-2.6039999999999996,311.43333333333334,16.62,902.0,1.0856666666666666,377.0,0.0
-3.0066666666666664,307.90000000000003,15.346666666666666,902.0,0.5466666666666666,371.2,0.0
-2.187,305.63333333333327,14.436666666666667,902.0,1.162,366.7000000000001,0.0
-2.438,304.06666666666666,14.04,902.0,0.805,363.9333333333334,0.0
-2.050666666666667,301.8333333333333,13.12,902.0,0.9186666666666669,359.76666666666665,0.0
-2.271333333333333,299.5,12.603333333333332,902.0,0.6456666666666666,356.63333333333327,0.0
-2.499333333333333,295.96666666666664,11.196666666666667,902.0,0.456,351.3,0.0
-1.6413333333333335,294.6666666666667,10.78,902.0,1.1626666666666667,347.5,0.0
-1.634,291.8,10.566666666666666,902.0,1.2916666666666667,344.26666666666665,0.0
-1.626,291.63333333333327,10.313333333333333,902.0,1.3146666666666669,341.4666666666667,0.0
-1.3223333333333336,290.3666666666667,10.206666666666663,902.0,1.3146666666666669,339.7,0.0
-1.4743333333333333,288.2,9.55,902.0,1.0716666666666663,336.6,0.0
-1.7786666666666668,286.03333333333336,8.783666666666667,901.0,0.7903333333333333,334.3666666666666,0.0
-2.189333333333334,279.40000000000003,6.954000000000001,901.0,0.555,331.8,0.0
-2.455333333333334,276.1333333333333,5.939333333333334,901.0,0.456,327.7,0.0
-2.1663333333333337,272.56666666666666,5.211333333333333,898.6666666666666,0.9956666666666668,323.4666666666667,0.0
-1.855,272.5333333333333,4.89,901.0,1.2163333333333333,321.3666666666666,0.0
-1.588666666666667,273.0333333333333,4.779,901.0,0.9656666666666666,321.46666666666664,0.0
-0.5626666666666668,273.23333333333335,4.614,901.0,1.4440000000000002,321.06666666666666,0.0
28.44666666666667,273.3,4.482666666666667,901.0,18.580666666666666,321.4,0.0
78.76666666666667,274.56666666666666,5.396,901.0,50.67666666666667,329.93333333333334,0.0
140.03333333333333,275.6,6.666333333333333,901.3333333333334,73.23,340.23333333333335,0.0
249.96666666666667,282.1,9.086666666666666,901.6666666666666,105.73333333333332,359.2,0.0
374.9,289.79999999999995,11.61,901.0,126.09999999999998,378.8666666666666,0.0
484.7,299.6666666666667,14.506666666666668,902.0,139.46666666666667,401.26666666666665,0.0
587.0333333333334,308.6333333333333,17.166666666666668,902.0,155.36666666666667,423.8333333333333,0.0
646.4666666666667,316.6,18.9,901.6666666666666,164.33333333333334,443.3333333333333,0.0
689.0666666666666,326.2666666666667,20.69,901.0,167.96666666666667,463.4,0.0
730.9,335.8333333333333,22.46666666666667,900.6666666666666,177.6,481.7333333333333,0.0
701.0333333333333,338.6333333333334,23.453333333333333,900.0,174.19999999999996,492.9333333333334,0.0
738.1,340.56666666666666,24.03,900.0,185.73333333333335,507.76666666666665,0.0
720.2666666666668,343.70000000000005,24.540000000000003,899.0,182.16666666666663,518.8333333333334,0.0
692.0333333333333,346.40000000000003,24.929999999999996,899.0,173.43333333333337,524.6999999999999,0.0
713.7666666666668,348.7,25.47666666666667,894.0,176.26666666666665,533.1333333333333,0.0
639.3666666666667,349.3666666666666,26.053333333333335,898.0,155.4333333333333,532.1999999999999,0.0
666.9666666666667,349.73333333333335,25.953333333333333,898.0,163.99999999999997,531.9,0.0
578.5333333333334,349.90000000000003,26.346666666666664,897.3333333333334,142.9,528.7666666666668,0.0
485.6,353.2,26.80666666666667,897.0,121.8,515.7666666666668,0.0
368.43333333333334,351.8,26.4,897.0,96.13333333333333,495.5333333333333,0.0
288.06666666666666,349.0333333333333,26.19666666666667,897.0,79.18666666666667,476.2666666666667,0.0
185.76666666666665,347.3666666666666,25.87,892.3333333333334,53.63333333333333,461.5,0.0
149.5,347.2333333333333,25.626666666666665,898.0,45.72333333333333,450.3,0.0
66.09666666666666,344.8333333333333,25.233333333333334,898.0,21.273333333333337,440.3333333333333,0.0
21.993333333333336,346.6666666666667,24.256666666666664,898.0,8.122666666666667,430.4,0.0
-0.2733333333333332,346.06666666666666,22.210000000000004,899.0,0.8493333333333334,419.6666666666667,0.0
-1.7676666666666667,348.1333333333334,20.87666666666667,899.0,0.4323333333333333,412.8999999999999,0.0
-1.6616666666666664,343.5,19.736666666666668,895.0,0.425,406.5333333333333,0.0
-1.897,328.4666666666667,18.78,900.0,0.425,400.06666666666666,0.0
